Contains &lt,Contains And,Contains Percentage,Contains SRC,Containss Var,Contains Cookie,Contains Single Quote,Contains Question Mark,Contains Exclamation Mark,Contains Semicolon,Contains Close Parenthesis,Contains Greater Than,Contains Search,Contains Close Brace,Contains Alert,Letters Ratio,Numbuers Ratio,Symbols Ratio,Class
0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0.6851851851851852,0.0648148148148148,0.25,1
0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0.6944444444444444,0.1222222222222222,0.1833333333333333,1
0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0.5205479452054794,0.2191780821917808,0.2602739726027397,1
1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0.7105263157894737,0.0175438596491228,0.2719298245614035,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8209219858156028,0.0,0.1790780141843971,0
0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0.5948275862068966,0.146551724137931,0.2586206896551724,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7848101265822784,0.0,0.2151898734177215,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7877300613496933,0.003680981595092,0.2085889570552147,0
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.7142857142857143,0.010204081632653,0.2755102040816326,1
1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0.7870967741935484,0.0,0.2129032258064516,1
1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0.7354838709677419,0.0129032258064516,0.2516129032258064,1
0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0.6363636363636364,0.1212121212121212,0.2424242424242424,1
0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0.7823188405797101,0.0026086956521739,0.2150724637681159,0
0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0.689175769612711,0.0090477766743903,0.3017764537128986,0
0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0.680327868852459,0.081967213114754,0.2377049180327868,1
0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0.6836734693877551,0.0918367346938775,0.2244897959183673,1
0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0.7691370558375634,0.0024365482233502,0.2284263959390862,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.708502024291498,0.145748987854251,0.145748987854251,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.75,0.0,0.25,1
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0.6842105263157895,0.0842105263157894,0.231578947368421,0
0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0.5828571428571429,0.2342857142857143,0.1828571428571428,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7962264150943397,0.0,0.2037735849056604,0
1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0.711764705882353,0.0117647058823529,0.2764705882352941,1
0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0.6554054054054054,0.1283783783783783,0.2162162162162162,1
1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0.7142857142857143,0.010204081632653,0.2755102040816326,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6363636363636364,0.1909090909090909,0.1727272727272727,0
0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0.7600997506234414,0.0064837905236907,0.2334164588528678,0
0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0.6789772727272727,0.0198863636363636,0.3011363636363636,0
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0.7118055555555556,0.1458333333333333,0.1423611111111111,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7125,0.14375,0.14375,0
0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.7203389830508474,0.0932203389830508,0.1864406779661017,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8104265402843602,0.0,0.1895734597156398,0
0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.6082474226804123,0.1649484536082474,0.2268041237113402,1
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.7185185185185186,0.0222222222222222,0.2592592592592592,1
1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0.728,0.016,0.256,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7917737789203085,0.0025706940874035,0.2056555269922879,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6326530612244898,0.2040816326530612,0.1632653061224489,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6571428571428571,0.1809523809523809,0.1619047619047619,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.6582278481012658,0.1012658227848101,0.240506329113924,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797716150081566,0.0,0.2022838499184339,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6725978647686833,0.1743772241992882,0.1530249110320284,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7042801556420234,0.1439688715953307,0.1517509727626459,0
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.6173913043478261,0.1434782608695652,0.2391304347826087,1
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.7480314960629921,0.0,0.2519685039370078,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.6588235294117647,0.1176470588235294,0.2235294117647059,1
1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0.7248677248677249,0.0105820105820105,0.2645502645502645,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6944444444444444,0.1666666666666666,0.1388888888888889,0
0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0.4391752577319587,0.2783505154639175,0.2824742268041237,1
1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0.7058823529411765,0.0196078431372549,0.2745098039215686,1
0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.75,0.0,0.25,1
0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0.7333333333333333,0.0666666666666666,0.2,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8024691358024691,0.0,0.1975308641975308,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.7814569536423841,0.0060706401766004,0.2124724061810154,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8787878787878788,0.0,0.1212121212121212,1
1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0.7121212121212122,0.0252525252525252,0.2626262626262626,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7816358024691358,0.0046296296296296,0.2137345679012345,0
0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.588957055214724,0.1901840490797546,0.2208588957055214,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7098765432098766,0.1388888888888889,0.1512345679012345,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8111702127659575,0.0,0.1888297872340425,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1544715447154471,0.1788617886178861,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7035573122529645,0.1620553359683794,0.1343873517786561,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7879581151832461,0.0026178010471204,0.2094240837696335,0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.7398373983739838,0.089430894308943,0.1707317073170731,1
1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0.7669172932330827,0.0150375939849624,0.2180451127819548,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8,0.0,0.2,1
1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.625,0.0892857142857142,0.2857142857142857,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7196969696969697,0.1439393939393939,0.1363636363636363,0
0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.6090534979423868,0.1851851851851851,0.205761316872428,1
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.704,0.156,0.14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6751054852320675,0.1729957805907173,0.1518987341772152,0
0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0.6102564102564103,0.1641025641025641,0.2256410256410256,1
1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0.7378640776699029,0.0,0.2621359223300971,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7105263157894737,0.1541353383458646,0.1353383458646616,0
0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0.5947712418300654,0.1699346405228758,0.2352941176470588,1
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.786525974025974,0.0032467532467532,0.2102272727272727,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6818181818181818,0.1643356643356643,0.1538461538461538,0
1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0.7167381974248928,0.0515021459227467,0.2317596566523605,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7827298050139275,0.0027855153203342,0.2144846796657381,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7827586206896552,0.0022988505747126,0.2149425287356322,0
1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0.7264957264957265,0.0,0.2735042735042735,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6943231441048034,0.1659388646288209,0.1397379912663755,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7813765182186235,0.0,0.2186234817813765,0
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.6846153846153846,0.1076923076923077,0.2076923076923077,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7712418300653595,0.022875816993464,0.2058823529411764,0
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.6732673267326733,0.0099009900990099,0.3168316831683168,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7697160883280757,0.01198738170347,0.2182965299684542,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8015873015873016,0.0,0.1984126984126984,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7902777777777777,0.0,0.2097222222222222,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7588652482269503,0.0638297872340425,0.1773049645390071,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.6153846153846154,0.1692307692307692,0.2153846153846154,1
1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0.5439560439560439,0.1153846153846153,0.3406593406593406,1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.6808510638297872,0.1205673758865248,0.1985815602836879,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6063829787234043,0.2127659574468085,0.1808510638297872,0
0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0.6892655367231638,0.1073446327683615,0.2033898305084746,1
0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0.6283185840707964,0.1238938053097345,0.247787610619469,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7603748326639893,0.0066934404283801,0.2329317269076305,0
0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0.6382978723404256,0.1542553191489361,0.2074468085106383,1
0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0.703030303030303,0.0909090909090909,0.206060606060606,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6403508771929824,0.175438596491228,0.1842105263157894,0
0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0.6503496503496503,0.1048951048951049,0.2447552447552447,1
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.7625730994152047,0.0077972709551656,0.2296296296296296,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7521994134897361,0.0102639296187683,0.2375366568914956,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,0.0,0.2857142857142857,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6551724137931034,0.1724137931034483,0.1724137931034483,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7878217200251099,0.0006277463904582,0.2115505335844318,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6859504132231405,0.1652892561983471,0.1487603305785124,0
0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.6727272727272727,0.103030303030303,0.2242424242424242,1
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.7096774193548387,0.032258064516129,0.2580645161290322,1
1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0.7523809523809524,0.0,0.2476190476190476,1
1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0.7217391304347827,0.008695652173913,0.2695652173913043,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.69375,0.15,0.15625,0
0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0.7113095238095238,0.0,0.2886904761904761,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7847478474784748,0.008610086100861,0.2066420664206642,0
1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0.7254901960784313,0.0098039215686274,0.2647058823529412,1
1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0.7515151515151515,0.006060606060606,0.2424242424242424,1
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.7924256951102588,0.0028763183125599,0.2046979865771812,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.7956819378620327,0.0005265929436545,0.2037914691943128,0
0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0.7731958762886598,0.0,0.2268041237113402,1
1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0.7230769230769231,0.0102564102564102,0.2666666666666666,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7943971985992997,0.0035017508754377,0.2021010505252626,0
0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.7159090909090909,0.0795454545454545,0.2045454545454545,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.631578947368421,0.1184210526315789,0.25,1
1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0.6836734693877551,0.0510204081632653,0.2653061224489796,1
0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0.6466666666666666,0.14,0.2133333333333333,1
1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0.7368421052631579,0.0,0.2631578947368421,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7304347826086957,0.1130434782608695,0.1565217391304348,0
0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0.6585365853658537,0.1097560975609756,0.2317073170731707,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.6142857142857143,0.1785714285714285,0.2071428571428571,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7702702702702703,0.0135135135135135,0.2162162162162162,1
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0.7713458755426917,0.0137481910274963,0.2149059334298118,0
1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0.7166666666666667,0.0111111111111111,0.2722222222222222,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7973856209150327,0.0041592394533571,0.1984551396316102,0
1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.5833333333333334,0.142156862745098,0.2745098039215686,1
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.7007299270072993,0.0218978102189781,0.2773722627737226,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7996768982229402,0.0,0.2003231017770597,0
1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0.7280701754385965,0.0087719298245614,0.2631578947368421,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6852459016393443,0.1508196721311475,0.1639344262295081,0
1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0.675392670157068,0.0890052356020942,0.2356020942408377,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7722048066875653,0.0,0.2277951933124347,0
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.7521367521367521,0.017094017094017,0.2307692307692307,1
1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0.7478991596638656,0.0,0.2521008403361344,1
0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.5972602739726027,0.2191780821917808,0.1835616438356164,1
0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0.624390243902439,0.1609756097560975,0.2146341463414634,1
0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0.6843817787418656,0.0086767895878524,0.306941431670282,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6785714285714286,0.1590909090909091,0.1623376623376623,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7747804265997491,0.0037641154328732,0.2214554579673776,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7945492662473794,0.0052410901467505,0.20020964360587,0
1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0.7115384615384616,0.0,0.2884615384615384,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7093023255813954,0.1395348837209302,0.1511627906976744,0
1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0.75625,0.0125,0.23125,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.789873417721519,0.0075949367088607,0.2025316455696202,0
1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0.7263157894736842,0.0,0.2736842105263158,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8081683168316832,0.0037128712871287,0.1881188118811881,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6721311475409836,0.1557377049180328,0.1721311475409836,0
1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0.7454545454545455,0.0181818181818181,0.2363636363636363,1
0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0.6607532751091703,0.0094159388646288,0.3298307860262008,0
0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0.7425742574257426,0.0495049504950495,0.2079207920792079,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7222222222222222,0.1372549019607843,0.1405228758169934,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6806451612903226,0.164516129032258,0.1548387096774193,0
0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0.6234567901234568,0.0,0.3765432098765432,0
1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0.7304347826086957,0.0,0.2695652173913043,1
1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0.6910569105691057,0.040650406504065,0.2682926829268293,1
0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.7054794520547946,0.0684931506849315,0.2260273972602739,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8057971014492754,0.008695652173913,0.1855072463768116,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6153846153846154,0.1923076923076923,0.1923076923076923,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1711711711711711,0.1621621621621621,0
0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0.6197183098591549,0.0460947503201024,0.3341869398207426,0
0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0.6944444444444444,0.0694444444444444,0.2361111111111111,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5487804878048781,0.2682926829268293,0.1829268292682926,0
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0.7185430463576159,0.1357615894039735,0.1456953642384106,0
0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0.6812865497076024,0.1257309941520467,0.1929824561403508,1
1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0.7341772151898734,0.0189873417721519,0.2468354430379747,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7041666666666667,0.1583333333333333,0.1375,0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.7851534618129907,0.0,0.2148465381870092,0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6729323308270677,0.1804511278195488,0.1466165413533834,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7933884297520661,0.0082644628099173,0.1983471074380165,0
0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0.7034956304619226,0.0037453183520599,0.2927590511860174,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7118055555555556,0.1458333333333333,0.1423611111111111,0
0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.7182320441988951,0.0718232044198895,0.2099447513812154,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6951672862453532,0.1598513011152416,0.1449814126394052,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7087378640776699,0.1423948220064725,0.1488673139158576,0
0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0.695364238410596,0.086092715231788,0.2185430463576159,1
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.7809894385769872,0.0044469149527515,0.2145636464702612,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6776859504132231,0.1694214876033057,0.152892561983471,0
0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0.7244094488188977,0.0472440944881889,0.2283464566929134,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6933797909407665,0.156794425087108,0.1498257839721254,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7913486005089059,0.0,0.2086513994910941,0
0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0.6666666666666666,0.0,0.3333333333333333,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7193675889328063,0.1462450592885375,0.1343873517786561,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.1166666666666666,0.1333333333333333,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6890756302521008,0.1596638655462184,0.1512605042016806,0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0.7869525547445255,0.000912408759124,0.2121350364963503,0
0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0.7204301075268817,0.032258064516129,0.2473118279569892,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8524590163934426,0.0,0.1475409836065573,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7736185383244206,0.0071301247771836,0.2192513368983957,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6967213114754098,0.1557377049180328,0.1475409836065573,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6041666666666666,0.21875,0.1770833333333333,0
0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.6666666666666666,0.0,0.3333333333333333,1
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0.7058823529411765,0.0196078431372549,0.2745098039215686,1
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.6666666666666666,0.0357142857142857,0.2976190476190476,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8010610079575596,0.0,0.1989389920424403,0
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.7052631578947368,0.0842105263157894,0.2105263157894736,1
1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0.7307692307692307,0.0256410256410256,0.2435897435897435,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675,0.1666666666666666,0.1583333333333333,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7020408163265306,0.1551020408163265,0.1428571428571428,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7809239940387481,0.0,0.2190760059612518,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.789568345323741,0.0035971223021582,0.2068345323741007,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7211155378486056,0.1434262948207171,0.1354581673306772,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7959183673469388,0.0,0.2040816326530612,0
0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0.6526315789473685,0.1578947368421052,0.1894736842105263,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7364620938628159,0.1299638989169675,0.1335740072202166,0
0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0.576271186440678,0.1610169491525423,0.2627118644067797,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7003610108303249,0.1696750902527075,0.1299638989169675,0
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.7983247422680413,0.0,0.2016752577319587,0
0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0.618421052631579,0.0263157894736842,0.3552631578947368,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7478260869565218,0.0869565217391304,0.1652173913043478,0
0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0.6707946336429309,0.012125902992776,0.3170794633642931,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6296296296296297,0.1759259259259259,0.1944444444444444,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8222222222222222,0.0,0.1777777777777777,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6843853820598007,0.1661129568106312,0.1495016611295681,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7807153965785381,0.0077760497667185,0.2115085536547434,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.5492957746478874,0.1830985915492957,0.2676056338028169,1
0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0.6776859504132231,0.0826446280991735,0.2396694214876033,1
0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0.5163934426229508,0.2486338797814207,0.2349726775956284,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7815126050420168,0.0,0.2184873949579832,0
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.7802071346375143,0.0026850786344457,0.2171077867280399,0
0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0.5107033639143731,0.2721712538226299,0.2171253822629969,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7030716723549488,0.1467576791808873,0.1501706484641638,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6105263157894737,0.2105263157894736,0.1789473684210526,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7899159663865546,0.0504201680672268,0.1596638655462184,0
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.6419753086419753,0.1358024691358024,0.2222222222222222,1
0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0.6428571428571429,0.1349206349206349,0.2222222222222222,1
1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.6440677966101694,0.1101694915254237,0.2457627118644068,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8285714285714286,0.0,0.1714285714285714,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.6730769230769231,0.1346153846153846,0.1923076923076923,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6288659793814433,0.2061855670103092,0.1649484536082474,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.7171717171717171,0.101010101010101,0.1818181818181818,1
0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0.6840082009226038,0.0035879036391594,0.3124038954382368,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7515923566878981,0.0169851380042462,0.2314225053078556,0
1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.7278481012658228,0.0189873417721519,0.2531645569620253,1
0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0.7583547557840618,0.0899742930591259,0.1516709511568123,1
